Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Manipulation: 
309,1734947592437,23/12/2024 09:53:12,1734954792437,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 34,xnphzx,24,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-776,
310,1734947592437,23/12/2024 09:53:12,1734954792437,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 34,xnphzx,24,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-776,
311,1734947592438,23/12/2024 09:53:12,1734954792438,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 34,xnphzx,24,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-777,
312,1734947592438,23/12/2024 09:53:12,1734954792438,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 34,xnphzx,24,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-777,
313,1734947592438,23/12/2024 09:53:12,1734954792438,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 93,ohqqw2,25,Predict the midpoint of the next candlestick,response,value,106,,,Prediction,3,object-114642145,
314,1734947592438,23/12/2024 09:53:12,1734954792438,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 93,ohqqw2,25,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-114642146,
315,1734947592439,23/12/2024 09:53:12,1734954792439,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 93,ohqqw2,25,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-114642146,
316,1734947592439,23/12/2024 09:53:12,1734954792439,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 93,ohqqw2,25,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-114642147,
317,1734947592439,23/12/2024 09:53:12,1734954792439,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 93,ohqqw2,25,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-114642147,
318,1734947592440,23/12/2024 09:53:12,1734954792440,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 93,ohqqw2,25,How clear do you think the visualization is (1-5),response,value,1,,,Rating Scale,6,object-114642148,
319,1734947592440,23/12/2024 09:53:12,1734954792440,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 93,ohqqw2,25,How clear do you think the visualization is (1-5),response,quantised,1,,,Rating Scale,6,object-114642148,
320,1734947592440,23/12/2024 09:53:12,1734954792440,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 123,ewpf6o,26,Predict the midpoint of the next candlestick,response,value,103,,,Prediction,3,object-1359362,
321,1734947592441,23/12/2024 09:53:12,1734954792441,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 123,ewpf6o,26,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-1359363,
322,1734947592441,23/12/2024 09:53:12,1734954792441,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 123,ewpf6o,26,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-1359363,
323,1734947592441,23/12/2024 09:53:12,1734954792441,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 123,ewpf6o,26,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-1359364,
324,1734947592442,23/12/2024 09:53:12,1734954792442,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 123,ewpf6o,26,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-1359364,
325,1734947592442,23/12/2024 09:53:12,1734954792442,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 123,ewpf6o,26,How clear do you think the visualization is (1-5),response,value,1,,,Rating Scale,6,object-1359365,
326,1734947592442,23/12/2024 09:53:12,1734954792442,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 123,ewpf6o,26,How clear do you think the visualization is (1-5),response,quantised,1,,,Rating Scale,6,object-1359365,
327,1734947592443,23/12/2024 09:53:12,1734954792443,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 129,u8ir2f,27,Predict the midpoint of the next candlestick,response,value,99,,,Prediction,3,object-1401404,
328,1734947592443,23/12/2024 09:53:12,1734954792443,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 129,u8ir2f,27,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-1401405,
329,1734947592443,23/12/2024 09:53:12,1734954792443,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 129,u8ir2f,27,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-1401405,
330,1734947592444,23/12/2024 09:53:12,1734954792444,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 129,u8ir2f,27,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-1401406,
331,1734947592444,23/12/2024 09:53:12,1734954792444,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 129,u8ir2f,27,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-1401406,
332,1734947592444,23/12/2024 09:53:12,1734954792444,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 129,u8ir2f,27,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-1401407,
333,1734947592445,23/12/2024 09:53:12,1734954792445,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 129,u8ir2f,27,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-1401407,
334,1734947592445,23/12/2024 09:53:12,1734954792445,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 78,ua3tya,28,Predict the midpoint of the next candlestick,response,value,105,,,Prediction,3,object-102823026,
335,1734947592445,23/12/2024 09:53:12,1734954792445,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 78,ua3tya,28,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-102823027,
336,1734947592446,23/12/2024 09:53:12,1734954792446,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 78,ua3tya,28,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-102823027,
337,1734947592446,23/12/2024 09:53:12,1734954792446,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 78,ua3tya,28,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-102823028,
338,1734947592446,23/12/2024 09:53:12,1734954792446,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 78,ua3tya,28,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-102823028,
339,1734947592447,23/12/2024 09:53:12,1734954792447,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 78,ua3tya,28,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-102823029,
340,1734947592447,23/12/2024 09:53:12,1734954792447,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 78,ua3tya,28,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-102823029,
341,1734947592447,23/12/2024 09:53:12,1734954792447,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 121,kfbi4k,29,Predict the midpoint of the next candlestick,response,value,105,,,Prediction,3,object-1345348,
342,1734947592448,23/12/2024 09:53:12,1734954792448,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 121,kfbi4k,29,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-1345349,
343,1734947592448,23/12/2024 09:53:12,1734954792448,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 121,kfbi4k,29,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-1345349,
344,1734947592448,23/12/2024 09:53:12,1734954792448,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 121,kfbi4k,29,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-1345350,
345,1734947592449,23/12/2024 09:53:12,1734954792449,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 121,kfbi4k,29,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-1345350,
346,1734947592449,23/12/2024 09:53:12,1734954792449,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 121,kfbi4k,29,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-1345351,
347,1734947592449,23/12/2024 09:53:12,1734954792449,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 121,kfbi4k,29,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-1345351,
348,1734947592450,23/12/2024 09:53:12,1734954792450,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 31,rxyx9y,30,Predict the midpoint of the next candlestick,response,value,114,,,Prediction,3,object-718,
349,1734947592450,23/12/2024 09:53:12,1734954792450,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 31,rxyx9y,30,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-719,
350,1734947592450,23/12/2024 09:53:12,1734954792450,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 31,rxyx9y,30,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-719,
351,1734947592451,23/12/2024 09:53:12,1734954792451,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 31,rxyx9y,30,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-720,
352,1734947592451,23/12/2024 09:53:12,1734954792451,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 31,rxyx9y,30,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-720,
353,1734947592451,23/12/2024 09:53:12,1734954792451,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 31,rxyx9y,30,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-721,
354,1734947592452,23/12/2024 09:53:12,1734954792452,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 31,rxyx9y,30,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-721,
355,1734947592452,23/12/2024 09:53:12,1734954792452,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 18,qreg9h,31,Predict the midpoint of the next candlestick,response,value,107,,,Prediction,3,object-66062,
356,1734947592453,23/12/2024 09:53:12,1734954792453,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 18,qreg9h,31,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-66063,
357,1734947592453,23/12/2024 09:53:12,1734954792453,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 18,qreg9h,31,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-66063,
358,1734947592453,23/12/2024 09:53:12,1734954792453,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 18,qreg9h,31,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-66064,
359,1734947592454,23/12/2024 09:53:12,1734954792454,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 18,qreg9h,31,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-66064,
360,1734947592454,23/12/2024 09:53:12,1734954792454,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 18,qreg9h,31,How clear do you think the visualization is (1-5),response,value,4,,,Rating Scale,6,object-66065,
361,1734947592454,23/12/2024 09:53:12,1734954792454,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 18,qreg9h,31,How clear do you think the visualization is (1-5),response,quantised,4,,,Rating Scale,6,object-66065,
362,1734947592455,23/12/2024 09:53:12,1734954792455,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 107,xr9mek,32,Predict the midpoint of the next candlestick,response,value,96,,,Prediction,3,object-1268271,
363,1734947592455,23/12/2024 09:53:12,1734954792455,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 107,xr9mek,32,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-1268272,
364,1734947592455,23/12/2024 09:53:12,1734954792455,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 107,xr9mek,32,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-1268272,
365,1734947592456,23/12/2024 09:53:12,1734954792456,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 107,xr9mek,32,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-1268273,
366,1734947592456,23/12/2024 09:53:12,1734954792456,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 107,xr9mek,32,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-1268273,
367,1734947592457,23/12/2024 09:53:12,1734954792457,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 107,xr9mek,32,How clear do you think the visualization is (1-5),response,value,4,,,Rating Scale,6,object-1268274,
368,1734947592457,23/12/2024 09:53:12,1734954792457,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 107,xr9mek,32,How clear do you think the visualization is (1-5),response,quantised,4,,,Rating Scale,6,object-1268274,
369,1734947592457,23/12/2024 09:53:12,1734954792457,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 151,rezlta,33,Predict the midpoint of the next candlestick,response,value,108,,,Prediction,3,object-1555558,
370,1734947592458,23/12/2024 09:53:12,1734954792458,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 151,rezlta,33,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-1555559,
371,1734947592458,23/12/2024 09:53:12,1734954792458,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 151,rezlta,33,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-1555559,
372,1734947592458,23/12/2024 09:53:12,1734954792458,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 151,rezlta,33,Do you believe the analysis in the visualization supports your prediction (1-5),response,value,3,,,Rating Scale,5,object-1555560,
373,1734947592459,23/12/2024 09:53:12,1734954792459,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 151,rezlta,33,Do you believe the analysis in the visualization supports your prediction (1-5),response,quantised,3,,,Rating Scale,5,object-1555560,
374,1734947592459,23/12/2024 09:53:12,1734954792459,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 151,rezlta,33,How clear do you think the visualization is (1-5),response,value,3,,,Rating Scale,6,object-1555561,
375,1734947592460,23/12/2024 09:53:12,1734954792460,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 151,rezlta,33,How clear do you think the visualization is (1-5),response,quantised,3,,,Rating Scale,6,object-1555561,
376,1734947592460,23/12/2024 09:53:12,1734954792460,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 25,83fhl1,34,Predict the midpoint of the next candlestick,response,value,97,,,Prediction,3,object-67476,
377,1734947592461,23/12/2024 09:53:12,1734954792461,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 25,83fhl1,34,How confident are you in your prediction (1-5),response,value,3,,,Rating Scale,4,object-67477,
378,1734947592461,23/12/2024 09:53:12,1734954792461,2,23/12/2024 13:53:12,195331,10,questionnaire-ler6,,42175258,BLIND,12315870,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x663,,,0,Task 1: Investment game,12,,Page 25,83fhl1,34,How confident are you in your prediction (1-5),response,quantised,3,,,Rating Scale,4,object-67477,
